file                                                        ,6c6s_tm_sub,6c6s_tm,5ond_tm_sub,5ond_tm,6c6s_rmsd         ,6c6s_rmsd_res_aligned,6c6s_rmsd_before_align,5ond_rmsd         ,5ond_rmsd_res_aligned,5ond_rmsd_before_align,bfactor            
subfamilies/RFAH_output_50/RFAH_all_qid99_50_157_60_pred.pdb,0.20725    ,0.31481,0.5093     ,0.36635,9.90943717956543  ,38                   ,12.688231468200684    ,4.920557975769043 ,38                   ,6.5197577476501465    ,0.4256790116613294 
subfamilies/RFAH_output_51/RFAH_all_qid99_51_150_60_pred.pdb,0.22399    ,0.34709,0.5093     ,0.40559,9.738009452819824 ,38                   ,11.53870964050293     ,4.91356897354126  ,38                   ,7.106384754180908     ,0.4291975295838015 
subfamilies/RFAH_output_43/RFAH_all_qid99_43_291_62_pred.pdb,0.35014    ,0.4971 ,0.50929    ,0.59066,9.183774948120117 ,38                   ,9.601588249206543     ,6.809014320373535 ,38                   ,7.4121413230896       ,0.5786419727920015 
subfamilies/RFAH_output_57/RFAH_all_qid99_57_139_26_pred.pdb,0.21341    ,0.3946 ,0.50912    ,0.41931,9.374824523925781 ,38                   ,10.7694091796875      ,3.355520248413086 ,38                   ,4.266258716583252     ,0.5327160470647576 
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_21_pred.pdb,0.18546    ,0.31153,0.50899    ,0.35153,9.842028617858887 ,38                   ,10.894457817077637    ,3.9937033653259277,38                   ,5.566952228546143     ,0.3960493819581138 
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_96_pred.pdb,0.22988    ,0.42282,0.50899    ,0.52909,10.254060745239258,38                   ,10.573204040527344    ,4.775215148925781 ,38                   ,6.3087286949157715    ,0.5331481459700032 
subfamilies/RFAH_output_51/RFAH_all_qid99_51_150_85_pred.pdb,0.20611    ,0.32912,0.50896    ,0.42919,9.801934242248535 ,38                   ,12.737971305847168    ,4.4366044998168945,38                   ,5.959439277648926     ,0.48080246886353434
subfamilies/RFAH_output_52/RFAH_all_qid99_52_145_99_pred.pdb,0.20427    ,0.4004 ,0.50889    ,0.42941,9.465429306030273 ,38                   ,10.616983413696289    ,3.1453208923339844,38                   ,5.1701765060424805    ,0.5054938261523659 
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_67_pred.pdb,0.23125    ,0.4781 ,0.50884    ,0.56128,10.18834400177002 ,38                   ,10.67000961303711     ,4.768357276916504 ,38                   ,6.423504829406738     ,0.534444444525389  
subfamilies/RFAH_output_46/RFAH_all_qid99_46_215_24_pred.pdb,0.20987    ,0.37595,0.50881    ,0.41562,9.95483684539795  ,38                   ,10.227668762207031    ,4.212427139282227 ,38                   ,6.28872013092041      ,0.4491975289068104 
subfamilies/RFAH_output_57/RFAH_all_qid99_57_139_28_pred.pdb,0.22022    ,0.39765,0.50877    ,0.42177,9.286383628845215 ,38                   ,11.445054054260254    ,4.2897257804870605,38                   ,5.90012788772583      ,0.4703086393850821 
subfamilies/RFAH_output_70/RFAH_all_qid99_70_68_86_pred.pdb ,0.24852    ,0.22408,0.50864    ,0.30582,8.460107803344727 ,38                   ,11.602980613708496    ,3.987619400024414 ,38                   ,4.155364036560059     ,0.367469134890003  
subfamilies/RFAH_output_51/RFAH_all_qid99_51_150_27_pred.pdb,0.2493     ,0.26375,0.5086     ,0.3165 ,9.341471672058105 ,38                   ,10.754161834716797    ,5.882388591766357 ,38                   ,6.907830238342285     ,0.41611110814559604
subfamilies/RFAH_output_66/RFAH_all_qid99_66_88_39_pred.pdb ,0.22424    ,0.33394,0.50856    ,0.42168,8.105143547058105 ,38                   ,10.430135726928711    ,4.0792083740234375,38                   ,4.637141704559326     ,0.37969135741392773
subfamilies/RFAH_output_65/RFAH_all_qid99_65_90_32_pred.pdb ,0.22923    ,0.25894,0.50834    ,0.32029,9.306915283203125 ,38                   ,11.790148735046387    ,5.4089555740356445,38                   ,6.561005115509033     ,0.4158024697760005 
subfamilies/RFAH_output_48/RFAH_all_qid99_48_175_72_pred.pdb,0.24377    ,0.35637,0.50833    ,0.47308,9.95866584777832  ,38                   ,10.271202087402344    ,4.506527423858643 ,38                   ,6.748989582061768     ,0.5259876541885329 
subfamilies/RFAH_output_59/RFAH_all_qid99_59_126_23_pred.pdb,0.24579    ,0.32388,0.50831    ,0.38   ,8.016621589660645 ,38                   ,10.779145240783691    ,7.231869220733643 ,38                   ,7.311906814575195     ,0.491543209111249  
subfamilies/RFAH_output_57/RFAH_all_qid99_57_139_63_pred.pdb,0.21201    ,0.35444,0.50822    ,0.40897,9.53388786315918  ,38                   ,11.946783065795898    ,4.07061243057251  ,38                   ,4.8318095207214355    ,0.44864197277728424
subfamilies/RFAH_output_46/RFAH_all_qid99_46_215_39_pred.pdb,0.20042    ,0.476  ,0.50819    ,0.55599,10.192658424377441,38                   ,10.76608943939209     ,4.748894691467285 ,38                   ,6.4169020652771       ,0.5294444424870574 
subfamilies/RFAH_output_48/RFAH_all_qid99_48_175_79_pred.pdb,0.24706    ,0.4459 ,0.5081     ,0.50517,8.700359344482422 ,38                   ,9.007190704345703     ,5.015346050262451 ,38                   ,6.700710296630859     ,0.5134567888798537 
subfamilies/RFAH_output_66/RFAH_all_qid99_66_88_81_pred.pdb ,0.22175    ,0.27537,0.50807    ,0.36878,8.611940383911133 ,38                   ,10.777032852172852    ,5.305248737335205 ,38                   ,5.712527275085449     ,0.3843827168514699 
subfamilies/RFAH_output_50/RFAH_all_qid99_50_157_72_pred.pdb,0.19113    ,0.39045,0.50803    ,0.45166,9.776023864746094 ,38                   ,11.557485580444336    ,5.880159378051758 ,38                   ,6.789844512939453     ,0.5380864196721419 
subfamilies/RFAH_output_58/RFAH_all_qid99_58_135_88_pred.pdb,0.22895    ,0.36371,0.50794    ,0.4322 ,8.340136528015137 ,38                   ,10.323997497558594    ,4.3952460289001465,38                   ,5.447116374969482     ,0.4318518513514672 
subfamilies/RFAH_output_51/RFAH_all_qid99_51_150_41_pred.pdb,0.20641    ,0.31517,0.50792    ,0.33338,9.922126770019531 ,38                   ,12.909796714782715    ,4.887277603149414 ,38                   ,6.1710286140441895    ,0.5179629625729573 
subfamilies/RFAH_output_58/RFAH_all_qid99_58_135_16_pred.pdb,0.20414    ,0.38128,0.50783    ,0.43775,9.568625450134277 ,38                   ,11.005346298217773    ,6.685283184051514 ,38                   ,7.484165668487549     ,0.5087654309140311 
subfamilies/RFAH_output_48/RFAH_all_qid99_48_175_76_pred.pdb,0.22752    ,0.37692,0.50779    ,0.45227,8.669159889221191 ,38                   ,8.89153003692627      ,4.6946306228637695,38                   ,7.675339221954346     ,0.4275925937626097 
subfamilies/RFAH_output_66/RFAH_all_qid99_66_88_66_pred.pdb ,0.24074    ,0.25644,0.50767    ,0.3148 ,8.5891752243042   ,38                   ,11.300745964050293    ,5.114108085632324 ,38                   ,5.775285243988037     ,0.3722839504480362 
subfamilies/RFAH_output_53/RFAH_all_qid99_53_142_6_pred.pdb ,0.21174    ,0.4069 ,0.50765    ,0.4755 ,9.933073043823242 ,38                   ,10.537568092346191    ,5.268316268920898 ,38                   ,7.003416061401367     ,0.4885802452946887 
subfamilies/RFAH_output_63/RFAH_all_qid99_63_102_75_pred.pdb,0.20632    ,0.3188 ,0.50761    ,0.40243,9.028244018554688 ,38                   ,11.483931541442871    ,8.1014986038208   ,38                   ,8.1014986038208       ,0.41438271537607096
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_20_pred.pdb,0.23788    ,0.36092,0.50759    ,0.46071,9.03819751739502  ,38                   ,11.179739952087402    ,3.3387198448181152,38                   ,4.764529705047607     ,0.49296295918800215
subfamilies/RFAH_output_57/RFAH_all_qid99_57_139_56_pred.pdb,0.19781    ,0.37403,0.50747    ,0.41844,9.867205619812012 ,38                   ,11.394675254821777    ,2.7130608558654785,38                   ,4.381775379180908     ,0.4937037021657567 
subfamilies/RFAH_output_50/RFAH_all_qid99_50_157_69_pred.pdb,0.18711    ,0.26577,0.50735    ,0.30967,9.713557243347168 ,38                   ,11.996663093566895    ,4.2886576652526855,38                   ,4.897509574890137     ,0.437345677871763  
subfamilies/RFAH_output_62/RFAH_all_qid99_62_110_91_pred.pdb,0.21506    ,0.36423,0.50722    ,0.37254,9.317028045654297 ,38                   ,11.83130168914795     ,4.412292957305908 ,38                   ,4.649856090545654     ,0.47574073996072935
subfamilies/RFAH_output_46/RFAH_all_qid99_46_215_52_pred.pdb,0.23939    ,0.46361,0.50708    ,0.53561,9.61573600769043  ,38                   ,10.247119903564453    ,5.041604995727539 ,38                   ,6.459901809692383     ,0.5123456784604509 
subfamilies/RFAH_output_73/RFAH_all_qid99_73_37_81_pred.pdb ,0.24394    ,0.25395,0.50694    ,0.2952 ,7.7769904136657715,38                   ,10.37133502960205     ,4.139464378356934 ,38                   ,5.505324840545654     ,0.3508641981048348 
subfamilies/RFAH_output_70/RFAH_all_qid99_70_68_75_pred.pdb ,0.19413    ,0.28812,0.50692    ,0.30164,8.738012313842773 ,38                   ,11.498075485229492    ,3.4960293769836426,38                   ,3.7967045307159424    ,0.3574074083640252 
subfamilies/RFAH_output_53/RFAH_all_qid99_53_142_69_pred.pdb,0.2162     ,0.39361,0.50689    ,0.43085,8.855605125427246 ,38                   ,11.101507186889648    ,2.868988275527954 ,38                   ,3.460003614425659     ,0.45543209509349164
subfamilies/RFAH_output_56/RFAH_all_qid99_56_140_86_pred.pdb,0.20472    ,0.37549,0.50679    ,0.39172,9.073792457580566 ,38                   ,10.980670928955078    ,4.351812362670898 ,38                   ,4.99176549911499      ,0.4816666646504108 
subfamilies/RFAH_output_74/RFAH_all_qid99_74_32_6_pred.pdb  ,0.22453    ,0.24432,0.50668    ,0.36042,8.550158500671387 ,38                   ,10.903955459594727    ,3.4220645427703857,38                   ,4.986697673797607     ,0.36709876597663504
subfamilies/RFAH_output_43/RFAH_all_qid99_43_291_14_pred.pdb,0.33444    ,0.51828,0.5066     ,0.51997,8.813833236694336 ,38                   ,8.997716903686523     ,4.151697158813477 ,38                   ,6.7050700187683105    ,0.5243827143201122 
subfamilies/RFAH_output_59/RFAH_all_qid99_59_126_30_pred.pdb,0.22574    ,0.32956,0.50649    ,0.34465,9.976224899291992 ,38                   ,10.8494873046875      ,2.6223878860473633,38                   ,5.689215660095215     ,0.47049382402573103
subfamilies/RFAH_output_44/RFAH_all_qid99_44_266_44_pred.pdb,0.31672    ,0.4209 ,0.50649    ,0.44037,8.972152709960938 ,38                   ,9.147517204284668     ,4.451684951782227 ,38                   ,6.858745098114014     ,0.4840740716015851 
subfamilies/RFAH_output_50/RFAH_all_qid99_50_157_80_pred.pdb,0.19318    ,0.32045,0.50641    ,0.39068,8.362704277038574 ,38                   ,11.380443572998047    ,5.625672340393066 ,38                   ,6.370351314544678     ,0.43222222210448463
subfamilies/RFAH_output_51/RFAH_all_qid99_51_150_42_pred.pdb,0.22423    ,0.34018,0.50641    ,0.44072,9.336271286010742 ,38                   ,11.464859008789062    ,4.4289398193359375,38                   ,5.875123977661133     ,0.4617901232875424 
subfamilies/RFAH_output_66/RFAH_all_qid99_66_88_20_pred.pdb ,0.19559    ,0.25879,0.50622    ,0.33307,8.835946083068848 ,38                   ,11.523249626159668    ,5.262485980987549 ,38                   ,5.566998481750488     ,0.37135802430135234
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_85_pred.pdb,0.19038    ,0.37587,0.50615    ,0.48863,10.4144926071167  ,38                   ,10.93337345123291     ,4.940759658813477 ,38                   ,6.385391712188721     ,0.5256172839874103 
subfamilies/RFAH_output_61/RFAH_all_qid99_61_111_63_pred.pdb,0.21837    ,0.25125,0.50612    ,0.31663,9.827591896057129 ,38                   ,11.971580505371094    ,3.8274452686309814,38                   ,4.9816412925720215    ,0.42574073907769755
subfamilies/RFAH_output_62/RFAH_all_qid99_62_110_75_pred.pdb,0.1969     ,0.25372,0.50607    ,0.23991,9.68074893951416  ,38                   ,11.395751953125       ,4.482146739959717 ,38                   ,5.957162380218506     ,0.4320370359921161 
subfamilies/RFAH_output_60/RFAH_all_qid99_60_122_92_pred.pdb,0.22955    ,0.30475,0.50601    ,0.3491 ,9.873392105102539 ,38                   ,10.88748836517334     ,2.4833874702453613,38                   ,5.148390769958496     ,0.42493826813167995
subfamilies/RFAH_output_72/RFAH_all_qid99_72_50_5_pred.pdb  ,0.22308    ,0.247  ,0.50592    ,0.29236,8.185547828674316 ,38                   ,10.498188972473145    ,2.9134833812713623,38                   ,3.4998598098754883    ,0.35944444640183154
subfamilies/RFAH_output_69/RFAH_all_qid99_69_76_83_pred.pdb ,0.26439    ,0.26546,0.50582    ,0.30293,7.451148986816406 ,38                   ,10.919538497924805    ,5.972542762756348 ,38                   ,6.29359769821167      ,0.3730864197383692 
subfamilies/RFAH_output_66/RFAH_all_qid99_66_88_25_pred.pdb ,0.24182    ,0.25985,0.50579    ,0.33518,9.027737617492676 ,38                   ,10.922738075256348    ,5.89697790145874  ,38                   ,6.714427471160889     ,0.4275308637707322 
subfamilies/RFAH_output_57/RFAH_all_qid99_57_139_98_pred.pdb,0.23221    ,0.39566,0.50574    ,0.41059,9.18175220489502  ,38                   ,10.752249717712402    ,3.1315925121307373,38                   ,4.383212089538574     ,0.5456790099909277 
subfamilies/RFAH_output_70/RFAH_all_qid99_70_68_85_pred.pdb ,0.21862    ,0.2226 ,0.50566    ,0.28118,8.800183296203613 ,38                   ,11.034815788269043    ,4.719913959503174 ,38                   ,5.140368938446045     ,0.3722222226637381 
subfamilies/RFAH_output_70/RFAH_all_qid99_70_68_34_pred.pdb ,0.25418    ,0.26011,0.50563    ,0.34411,9.753674507141113 ,38                   ,12.471176147460938    ,6.504706859588623 ,38                   ,6.615272521972656     ,0.41641975231008765
subfamilies/RFAH_output_60/RFAH_all_qid99_60_122_62_pred.pdb,0.17979    ,0.415  ,0.50557    ,0.47293,8.554929733276367 ,38                   ,10.707415580749512    ,2.6897878646850586,38                   ,5.233421325683594     ,0.43969135648674434
subfamilies/RFAH_output_64/RFAH_all_qid99_64_94_86_pred.pdb ,0.23832    ,0.30378,0.50553    ,0.37613,7.839860439300537 ,38                   ,10.727267265319824    ,5.417818069458008 ,38                   ,5.804213047027588     ,0.3795679005575769 
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_90_pred.pdb,0.19749    ,0.42813,0.50549    ,0.54733,10.224410057067871,38                   ,10.718214988708496    ,4.5588459968566895,38                   ,6.414291858673096     ,0.5632716056741314 
subfamilies/RFAH_output_48/RFAH_all_qid99_48_175_58_pred.pdb,0.18063    ,0.37961,0.50547    ,0.43223,9.494704246520996 ,38                   ,12.854660034179688    ,4.804448127746582 ,38                   ,6.379395008087158     ,0.48364197582374385
subfamilies/RFAH_output_67/RFAH_all_qid99_67_84_45_pred.pdb ,0.2125     ,0.22921,0.50544    ,0.30007,9.936524391174316 ,38                   ,12.107484817504883    ,5.123678684234619 ,38                   ,7.521109580993652     ,0.3912345662161156 
subfamilies/RFAH_output_58/RFAH_all_qid99_58_135_93_pred.pdb,0.2155     ,0.3247 ,0.50541    ,0.34761,9.165763854980469 ,38                   ,10.71097183227539     ,4.324495315551758 ,38                   ,5.041027545928955     ,0.5009259235711745 
subfamilies/RFAH_output_48/RFAH_all_qid99_48_175_4_pred.pdb ,0.20341    ,0.34373,0.50539    ,0.38496,9.476119995117188 ,38                   ,11.24844741821289     ,6.166660785675049 ,38                   ,7.448826313018799     ,0.47783950431111416
subfamilies/RFAH_output_71/RFAH_all_qid99_71_59_28_pred.pdb ,0.22357    ,0.24592,0.50536    ,0.30432,7.724356174468994 ,38                   ,10.884786605834961    ,4.2243242263793945,38                   ,4.584188461303711     ,0.375925925594789  
subfamilies/RFAH_output_74/RFAH_all_qid99_74_32_90_pred.pdb ,0.20051    ,0.251  ,0.50525    ,0.32579,8.899532318115234 ,38                   ,11.741915702819824    ,3.797438859939575 ,38                   ,4.014811992645264     ,0.41734567744496426
subfamilies/RFAH_output_59/RFAH_all_qid99_59_126_13_pred.pdb,0.2156     ,0.40899,0.50505    ,0.39951,9.43070125579834  ,38                   ,10.954366683959961    ,3.5467865467071533,38                   ,4.0421929359436035    ,0.45358024703131783
subfamilies/RFAH_output_65/RFAH_all_qid99_65_90_82_pred.pdb ,0.20259    ,0.24382,0.50495    ,0.27604,8.694281578063965 ,38                   ,11.127554893493652    ,4.423226356506348 ,38                   ,5.580158233642578     ,0.38129629599459375
subfamilies/RFAH_output_46/RFAH_all_qid99_46_215_46_pred.pdb,0.21307    ,0.43731,0.50495    ,0.561  ,9.645914077758789 ,38                   ,9.964823722839355     ,4.565023899078369 ,38                   ,6.335969924926758     ,0.5538271614062933 
subfamilies/RFAH_output_67/RFAH_all_qid99_67_84_53_pred.pdb ,0.21082    ,0.24356,0.50464    ,0.28409,9.0358304977417   ,38                   ,11.028983116149902    ,6.265830039978027 ,38                   ,6.486461639404297     ,0.3997530863608843 
subfamilies/RFAH_output_74/RFAH_all_qid99_74_32_68_pred.pdb ,0.26619    ,0.24698,0.50456    ,0.30024,9.2875337600708   ,38                   ,11.726622581481934    ,3.8649799823760986,38                   ,4.219457626342773     ,0.38493827058945174
subfamilies/RFAH_output_56/RFAH_all_qid99_56_140_73_pred.pdb,0.22786    ,0.33846,0.50426    ,0.41359,9.259505271911621 ,38                   ,11.10139274597168     ,3.7290148735046387,38                   ,5.676900386810303     ,0.43759259011274504
subfamilies/RFAH_output_57/RFAH_all_qid99_57_139_65_pred.pdb,0.27319    ,0.37512,0.50416    ,0.42989,7.791295051574707 ,38                   ,10.481846809387207    ,3.8255414962768555,38                   ,4.926170825958252     ,0.4208024677671032 
subfamilies/RFAH_output_69/RFAH_all_qid99_69_76_50_pred.pdb ,0.22189    ,0.22312,0.504      ,0.29358,9.96800422668457  ,38                   ,10.651691436767578    ,6.393319606781006 ,38                   ,6.7329511642456055    ,0.39888888744660367
subfamilies/RFAH_output_73/RFAH_all_qid99_73_37_55_pred.pdb ,0.24039    ,0.2163 ,0.50396    ,0.3563 ,9.495499610900879 ,38                   ,11.418736457824707    ,3.4086782932281494,38                   ,4.062749862670898     ,0.34753086463904675
subfamilies/RFAH_output_66/RFAH_all_qid99_66_88_94_pred.pdb ,0.21401    ,0.27128,0.50395    ,0.35543,8.788555145263672 ,38                   ,11.281182289123535    ,4.38041877746582  ,38                   ,5.095266342163086     ,0.3829629632793827 
subfamilies/RFAH_output_53/RFAH_all_qid99_53_142_42_pred.pdb,0.24577    ,0.35779,0.50395    ,0.41352,10.067630767822266,38                   ,10.52713394165039     ,3.848167657852173 ,38                   ,6.596159934997559     ,0.4677160488970486 
subfamilies/RFAH_output_69/RFAH_all_qid99_69_76_44_pred.pdb ,0.26675    ,0.24323,0.50387    ,0.29329,9.272476196289062 ,38                   ,11.995943069458008    ,5.723320484161377 ,38                   ,6.2722673416137695    ,0.37641975265226246
subfamilies/RFAH_output_73/RFAH_all_qid99_73_37_27_pred.pdb ,0.20946    ,0.24384,0.50366    ,0.3076 ,9.427488327026367 ,38                   ,11.601897239685059    ,3.634939670562744 ,38                   ,4.34511661529541      ,0.3947530859782372 
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_95_pred.pdb,0.25365    ,0.45015,0.50361    ,0.54972,9.796041488647461 ,38                   ,9.982497215270996     ,5.055278301239014 ,38                   ,6.560184955596924     ,0.5346913562144762 
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_27_pred.pdb,0.23233    ,0.42084,0.50345    ,0.45154,9.784839630126953 ,38                   ,10.126171112060547    ,4.735067844390869 ,38                   ,6.774705410003662     ,0.5044444414936466 
subfamilies/RFAH_output_69/RFAH_all_qid99_69_76_7_pred.pdb  ,0.21523    ,0.25415,0.50342    ,0.29983,9.427558898925781 ,38                   ,12.163095474243164    ,5.290185451507568 ,38                   ,5.693695068359375     ,0.39938271505597195
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_77_pred.pdb,0.29544    ,0.47573,0.50341    ,0.52311,9.807445526123047 ,38                   ,10.084531784057617    ,6.4011430740356445,38                   ,6.99246883392334      ,0.5252469119466381 
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_66_pred.pdb,0.21089    ,0.34076,0.50337    ,0.44258,8.36390209197998  ,38                   ,11.269100189208984    ,4.941215515136719 ,38                   ,6.755500793457031     ,0.5564197546538011 
subfamilies/RFAH_output_64/RFAH_all_qid99_64_94_5_pred.pdb  ,0.17158    ,0.29439,0.50324    ,0.33896,7.4023919105529785,38                   ,10.515174865722656    ,6.494513034820557 ,38                   ,6.616274833679199     ,0.40808641892156483
subfamilies/RFAH_output_68/RFAH_all_qid99_68_80_42_pred.pdb ,0.28267    ,0.24449,0.50319    ,0.32866,8.797478675842285 ,38                   ,11.473234176635742    ,4.468663692474365 ,38                   ,4.811583518981934     ,0.40734567907121444
subfamilies/RFAH_output_61/RFAH_all_qid99_61_111_16_pred.pdb,0.17878    ,0.25827,0.5031     ,0.2766 ,8.949380874633789 ,38                   ,10.990549087524414    ,6.454858303070068 ,38                   ,6.83136510848999      ,0.4116049379478266 
subfamilies/RFAH_output_65/RFAH_all_qid99_65_90_80_pred.pdb ,0.2336     ,0.27571,0.50307    ,0.33393,8.37722396850586  ,38                   ,10.847607612609863    ,6.524041175842285 ,38                   ,6.715508460998535     ,0.39024691394081823
subfamilies/RFAH_output_51/RFAH_all_qid99_51_150_0_pred.pdb ,0.23842    ,0.38398,0.50306    ,0.4546 ,10.118647575378418,38                   ,10.63318157196045     ,4.8791608810424805,38                   ,6.604329586029053     ,0.5079012360469795 
subfamilies/RFAH_output_48/RFAH_all_qid99_48_175_38_pred.pdb,0.19242    ,0.41434,0.50304    ,0.52886,9.990913391113281 ,38                   ,11.691299438476562    ,4.598875522613525 ,38                   ,5.891820430755615     ,0.5053086422475768 
subfamilies/RFAH_output_63/RFAH_all_qid99_63_102_39_pred.pdb,0.21724    ,0.36071,0.50304    ,0.32928,8.88029956817627  ,38                   ,11.0530424118042      ,6.014249324798584 ,38                   ,6.371689796447754     ,0.41370370266614137
subfamilies/RFAH_output_48/RFAH_all_qid99_48_175_62_pred.pdb,0.21507    ,0.33026,0.50303    ,0.4446 ,10.242555618286133,38                   ,10.82984733581543     ,4.812243938446045 ,38                   ,6.451949119567871     ,0.4856790127577605 
subfamilies/RFAH_output_70/RFAH_all_qid99_70_68_4_pred.pdb  ,0.24766    ,0.25838,0.503      ,0.31528,8.509060859680176 ,38                   ,11.13156509399414     ,4.078065872192383 ,38                   ,4.415106296539307     ,0.4450617276224089 
subfamilies/RFAH_output_43/RFAH_all_qid99_43_291_41_pred.pdb,0.3513     ,0.49652,0.50297    ,0.56585,9.318315505981445 ,38                   ,9.75280475616455      ,6.8641462326049805,38                   ,7.456740856170654     ,0.6136419747346713 
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_32_pred.pdb,0.20927    ,0.41987,0.50293    ,0.51886,10.1866455078125  ,38                   ,10.680455207824707    ,5.048047065734863 ,38                   ,6.398657321929932     ,0.5772839495797216 
subfamilies/RFAH_output_46/RFAH_all_qid99_46_215_0_pred.pdb ,0.22062    ,0.46772,0.50287    ,0.54125,10.03149700164795 ,38                   ,10.42234992980957     ,4.928619861602783 ,38                   ,6.853300094604492     ,0.5552469136906258 
subfamilies/RFAH_output_68/RFAH_all_qid99_68_80_96_pred.pdb ,0.25295    ,0.27581,0.50287    ,0.37291,7.6527252197265625,38                   ,10.413359642028809    ,7.2947468757629395,38                   ,7.333015441894531     ,0.392901235524519  
subfamilies/RFAH_output_50/RFAH_all_qid99_50_157_58_pred.pdb,0.19066    ,0.3131 ,0.50268    ,0.37274,9.841586112976074 ,38                   ,12.270020484924316    ,5.494354248046875 ,38                   ,6.628193378448486     ,0.44271604624795324
subfamilies/RFAH_output_68/RFAH_all_qid99_68_80_77_pred.pdb ,0.21464    ,0.26498,0.50261    ,0.37448,9.272294044494629 ,38                   ,12.01838493347168     ,5.582462310791016 ,38                   ,5.923806667327881     ,0.42111110944806796
subfamilies/RFAH_output_71/RFAH_all_qid99_71_59_1_pred.pdb  ,0.20239    ,0.25144,0.5025     ,0.35313,8.301867485046387 ,38                   ,10.841178894042969    ,5.488185405731201 ,38                   ,6.425961971282959     ,0.39234567865913295
subfamilies/RFAH_output_69/RFAH_all_qid99_69_76_65_pred.pdb ,0.18969    ,0.2566 ,0.50246    ,0.33048,8.588074684143066 ,38                   ,11.22817611694336     ,3.7367260456085205,38                   ,5.218690395355225     ,0.39728394941783246
subfamilies/RFAH_output_65/RFAH_all_qid99_65_90_0_pred.pdb  ,0.23427    ,0.29865,0.50234    ,0.35052,8.52587604522705  ,38                   ,10.775288581848145    ,4.488117218017578 ,38                   ,5.524204254150391     ,0.41512345679012347
subfamilies/RFAH_output_67/RFAH_all_qid99_67_84_21_pred.pdb ,0.21272    ,0.29591,0.50231    ,0.39652,8.261919021606445 ,38                   ,11.036702156066895    ,4.457909107208252 ,38                   ,6.085101127624512     ,0.3923456779232732 
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_46_pred.pdb,0.23109    ,0.31136,0.50231    ,0.30021,10.218637466430664,38                   ,13.252202033996582    ,6.300901889801025 ,38                   ,7.024433135986328     ,0.48604938240698825
subfamilies/RFAH_output_65/RFAH_all_qid99_65_90_87_pred.pdb ,0.23889    ,0.25771,0.5021     ,0.36325,7.570754528045654 ,38                   ,10.903705596923828    ,5.569599151611328 ,38                   ,5.8267621994018555    ,0.40043209787504175
subfamilies/RFAH_output_64/RFAH_all_qid99_64_94_10_pred.pdb ,0.23622    ,0.20546,0.50203    ,0.28554,7.709167003631592 ,38                   ,10.27580451965332     ,3.5314581394195557,38                   ,4.515657901763916     ,0.355740742183026  
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_32_pred.pdb,0.21046    ,0.29657,0.50202    ,0.35664,9.515091896057129 ,38                   ,10.464289665222168    ,4.882342338562012 ,38                   ,6.938582420349121     ,0.45802469073254387
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_89_pred.pdb,0.20612    ,0.22778,0.50192    ,0.27359,10.075007438659668,38                   ,11.458909034729004    ,3.9489634037017822,38                   ,4.971932411193848     ,0.45888888707131514
subfamilies/RFAH_output_45/RFAH_all_qid99_45_243_66_pred.pdb,0.35119    ,0.44917,0.50192    ,0.48132,9.259321212768555 ,38                   ,9.652024269104004     ,6.657005310058594 ,38                   ,7.515674114227295     ,0.5507407390776976 
subfamilies/RFAH_output_52/RFAH_all_qid99_52_145_15_pred.pdb,0.20687    ,0.35931,0.5019     ,0.39408,10.48431396484375 ,38                   ,10.677309036254883    ,2.2965967655181885,38                   ,4.796977519989014     ,0.43987654241514795
subfamilies/RFAH_output_50/RFAH_all_qid99_50_157_42_pred.pdb,0.23307    ,0.30918,0.50182    ,0.36969,10.440613746643066,38                   ,10.83868408203125     ,4.333283424377441 ,38                   ,6.238982200622559     ,0.40222222091239174
subfamilies/RFAH_output_57/RFAH_all_qid99_57_139_60_pred.pdb,0.23884    ,0.32728,0.50165    ,0.39954,7.761327743530273 ,38                   ,10.017407417297363    ,3.9059712886810303,38                   ,5.044766426086426     ,0.4769753090761326 
subfamilies/RFAH_output_48/RFAH_all_qid99_48_175_94_pred.pdb,0.30416    ,0.43626,0.50165    ,0.55088,9.46840763092041  ,38                   ,9.7219820022583       ,6.33101749420166  ,38                   ,6.96744441986084      ,0.5157407386067473 
subfamilies/RFAH_output_74/RFAH_all_qid99_74_32_67_pred.pdb ,0.23334    ,0.24825,0.50164    ,0.35796,9.389917373657227 ,38                   ,11.988852500915527    ,5.3731689453125   ,38                   ,6.490184307098389     ,0.39030864190908127
